,date,open,high,low,close
1755,2018-02-19,11067.2,11315.82,10227.19,10518.83
1756,2018-02-20,10464.04,11176.41,10422.71,11128.23
1757,2018-02-21,11136.41,11885.5,11136.41,11345.69
1758,2018-02-22,11327.78,11364.17,10618.4,10637.85
1759,2018-02-23,10644.52,10998.92,9776.78,9973.59
1760,2018-02-24,9901.9,10479.74,9695.34,10303.47
1761,2018-02-25,10303.47,10546.85,9523.63,9807.48
1762,2018-02-26,9793.49,9879.1,9330.13,9613.85
1763,2018-02-27,9622.05,10385.41,9480.71,10274.58
1764,2018-02-28,10305.39,10744.59,10223.25,10648.39
1765,2018-03-01,10625.34,11002.4,10332.64,10332.64
1766,2018-03-02,10261.51,10919.08,10261.51,10849.82
1767,2018-03-03,10849.82,11128.69,10849.82,11052.78
1768,2018-03-04,11062.39,11421.62,11062.39,11409.12
1769,2018-03-05,11352.95,11425.57,11019.08,11338.77
1770,2018-03-06,11314.81,11582.85,11299.55,11491.96
1771,2018-03-07,11368.81,11387.07,10659.11,10761.15
1772,2018-03-08,10767.7,10910.34,9712.81,9970.38
1773,2018-03-09,9973.34,10136.47,9328.48,9439.09
1774,2018-03-10,9419.86,9486.57,8494.48,9386.07
1775,2018-03-11,9359.04,9530.13,8842.54,8909.92
1776,2018-03-12,8880.46,9700.23,8624.87,9542.78
1777,2018-03-13,9525.65,9886.53,8960.16,9238.67
1778,2018-03-14,9213.21,9464.54,8976.2,9202.76
1779,2018-03-15,9220.46,9356.13,8108.71,8317.7
1780,2018-03-16,8306.86,8440.2,7784.06,8316.79
1781,2018-03-17,8339.35,8584.45,8027.16,8354.02
1782,2018-03-18,8348.31,8360.51,7860.83,7920.3
1783,2018-03-19,7920.3,8242.54,7411.29,8217.84
1784,2018-03-20,8243.9,8710.29,8174.78,8640.52
1785,2018-03-21,8678.78,9045.26,8446.83,8926.82
1786,2018-03-22,8953.02,9182.99,8867.15,8970.32
1787,2018-03-23,8966.81,9105.79,8572.38,8736.39
1788,2018-03-24,8739.39,8824.59,8370.07,8824.59
1789,2018-03-25,8898.33,8971.66,8621.15,8621.15
1790,2018-03-26,8598.27,8641.22,8420.51,8478.64
1791,2018-03-27,8474.96,8498.71,7899.38,8186.2
1792,2018-03-28,8175.36,8217.11,7797.05,7836.76
1793,2018-03-29,7840.98,8070.81,7790.06,7930.78
1794,2018-03-30,7936.92,7946.67,7069.89,7126.9
1795,2018-03-31,7115.05,7303.11,6715.94,6897.27
1796,2018-04-01,6892.95,7213.92,6870.59,6975.28
1797,2018-04-02,6983.83,7067.69,6503.8,6836.57
1798,2018-04-03,6851.56,7143.18,6817.99,7080.42
1799,2018-04-04,7082.97,7535.03,7055.74,7464.36
1800,2018-04-05,7460.39,7460.39,6786.96,6845.32
1801,2018-04-06,6838.15,6953.34,6643.97,6855.42
1802,2018-04-07,6827.65,6863.86,6562.45,6628.75
1803,2018-04-08,6634.26,7018.73,6626.16,6884.48
1804,2018-04-09,6888.52,7061.07,6888.52,6984.81
1805,2018-04-10,6989.74,7145.38,6661.64,6778.49
1806,2018-04-11,6797.36,6851.94,6699.64,6829.32
1807,2018-04-12,6835.93,6925.1,6807.44,6925.1
1808,2018-04-13,6923.05,7841.21,6770.71,7836.4
1809,2018-04-14,7832.39,8143.85,7709.88,7845.75
1810,2018-04-15,7843.12,8085.82,7806.39,7897.72
1811,2018-04-16,7904.25,8258.07,7904.25,8258.07
1812,2018-04-17,8258.28,8316.92,7894.73,8031.0
1813,2018-04-18,8034.74,8087.73,7844.68,7873.64
1814,2018-04-19,7873.3,8129.2,7873.3,8097.42
1815,2018-04-20,8100.76,8288.17,8074.22,8277.46
1816,2018-04-21,8272.29,8499.45,8226.03,8499.45
1817,2018-04-22,8574.55,8975.53,8574.55,8878.43
1818,2018-04-23,8885.45,8918.53,8741.93,8769.01
1819,2018-04-24,8761.39,8916.53,8759.64,8881.39
1820,2018-04-25,8878.52,9716.49,8878.52,9716.49
1821,2018-04-26,9669.39,9723.98,8704.08,8825.2
1822,2018-04-27,8842.48,9222.07,8671.13,9221.87
1823,2018-04-28,9220.55,9313.94,8940.38,8940.38
1824,2018-04-29,8913.17,9346.06,8892.74,9249.66
1825,2018-04-30,9251.13,9405.03,9157.64,9325.63
1826,2018-05-01,9325.35,9353.4,9128.44,9198.19
1827,2018-05-02,9199.82,9199.82,8866.28,9024.39
1828,2018-05-03,9019.48,9152.68,8951.69,9122.65
1829,2018-05-04,9128.79,9570.67,9108.77,9551.14
1830,2018-05-05,9535.35,9729.83,9463.41,9634.54
1831,2018-05-06,9624.0,9852.19,9624.0,9766.24
1832,2018-05-07,9769.14,9847.35,9426.63,9583.87
1833,2018-05-08,9586.31,9598.13,9178.04,9308.27
1834,2018-05-09,9322.08,9380.4,9037.31,9149.52
1835,2018-05-10,9124.27,9284.77,8934.36,9248.96
1836,2018-05-11,9245.07,9290.1,8967.69,8969.94
1837,2018-05-12,8973.46,8973.46,8364.84,8405.56
1838,2018-05-13,8396.68,8649.62,8246.24,8480.58
1839,2018-05-14,8476.53,8742.36,8376.11,8683.99
1840,2018-05-15,8693.62,8878.65,8360.63,8696.97
1841,2018-05-16,8691.51,8798.49,8441.33,8473.35
1842,2018-05-17,8463.39,8477.92,8159.43,8343.13
1843,2018-05-18,8339.08,8410.65,8013.72,8056.05
1844,2018-05-19,8042.01,8240.3,7932.14,8202.83
1845,2018-05-20,8204.13,8302.2,8138.09,8180.63
1846,2018-05-21,8172.04,8479.29,8134.49,8443.26
1847,2018-05-22,8446.1,8468.72,8299.64,8355.0
1848,2018-05-23,8355.88,8363.35,7989.68,8009.3
1849,2018-05-24,8005.22,8019.43,7519.81,7556.32
1850,2018-05-25,7551.33,7749.43,7343.69,7563.44
1851,2018-05-26,7575.39,7636.87,7378.93,7472.02
1852,2018-05-27,7470.87,7552.49,7303.88,7328.87
1853,2018-05-28,7333.89,7360.47,7251.45,7326.64
1854,2018-05-29,7331.24,7402.04,7098.84,7111.07
1855,2018-05-30,7111.88,7515.28,7072.29,7451.23
1856,2018-05-31,7458.72,7540.95,7295.05,7380.85
1857,2018-06-01,7376.9,7569.11,7337.88,7460.17
1858,2018-06-02,7462.91,7555.58,7370.7,7487.08
1859,2018-06-03,7484.72,7621.16,7441.02,7567.51
1860,2018-06-04,7566.75,7680.53,7548.94,7639.88
1861,2018-06-05,7646.94,7681.85,7430.4,7463.65
1862,2018-06-06,7459.96,7593.67,7363.68,7569.01
1863,2018-06-07,7576.78,7635.74,7459.89,7605.58
1864,2018-06-08,7605.67,7683.85,7589.05,7613.78
1865,2018-06-09,7620.9,7630.59,7497.83,7561.17
1866,2018-06-10,7563.12,7605.39,7414.76,7414.76
1867,2018-06-11,7387.04,7387.04,6703.41,6781.52
1868,2018-06-12,6768.85,6884.22,6683.6,6880.13
1869,2018-06-13,6879.91,6885.16,6533.31,6581.83
1870,2018-06-14,6573.69,6629.21,6279.11,6334.1
1871,2018-06-15,6333.07,6675.61,6321.9,6644.72
1872,2018-06-16,6645.97,6647.15,6391.06,6406.81
1873,2018-06-17,6397.05,6520.09,6349.0,6478.82
1874,2018-06-18,6475.61,6521.14,6418.85,6418.85
1875,2018-06-19,6417.72,6717.63,6378.95,6677.53
1876,2018-06-20,6677.92,6775.71,6646.12,6708.68
1877,2018-06-21,6712.06,6745.86,6548.3,6714.38
1878,2018-06-22,6722.52,6740.51,6663.02,6687.13
1879,2018-06-23,6681.68,6688.16,6009.3,6089.53
1880,2018-06-24,6102.49,6222.93,6070.79,6169.44
1881,2018-06-25,6172.73,6218.41,5821.94,6159.71
1882,2018-06-26,6153.25,6308.42,6114.41,6244.51
1883,2018-06-27,6250.12,6265.93,6069.87,6069.87
1884,2018-06-28,6076.01,6143.74,6025.06,6117.04
1885,2018-06-29,6120.77,6136.77,5846.46,5879.99
1886,2018-06-30,5873.24,6234.79,5831.87,6181.34
1887,2018-07-01,6181.73,6419.67,6181.73,6366.5
1888,2018-07-02,6364.32,6394.83,6242.62,6312.88
1889,2018-07-03,6311.15,6636.73,6235.19,6595.55
1890,2018-07-04,6596.62,6644.79,6468.19,6497.61
1891,2018-07-05,6500.69,6723.94,6421.7,6562.72
1892,2018-07-06,6569.44,6642.95,6464.04,6537.74
1893,2018-07-07,6540.67,6605.93,6448.04,6603.29
1894,2018-07-08,6604.62,6774.03,6513.3,6759.84
1895,2018-07-09,6755.84,6760.92,6691.48,6700.64
1896,2018-07-10,6699.45,6766.7,6627.32,6648.26
1897,2018-07-11,6648.88,6665.11,6286.84,6303.38
1898,2018-07-12,6300.8,6399.53,6292.17,6384.27
1899,2018-07-13,6369.45,6404.7,6092.13,6230.59
1900,2018-07-14,6240.93,6340.62,6127.87,6248.4
1901,2018-07-15,6222.72,6290.16,6151.28,6248.21
1902,2018-07-16,6249.92,6392.66,6226.0,6353.73
1903,2018-07-17,6357.36,6741.69,6325.97,6725.86
1904,2018-07-18,6711.23,7381.46,6653.59,7303.37
1905,2018-07-19,7300.01,7531.33,7238.46,7334.77
1906,2018-07-20,7349.06,7504.03,7263.28,7442.8
1907,2018-07-21,7443.77,7637.02,7270.11,7331.87
1908,2018-07-22,7329.42,7405.64,7196.71,7379.14
1909,2018-07-23,7379.33,7542.07,7333.49,7395.87
1910,2018-07-24,7386.83,7772.59,7369.14,7705.0
1911,2018-07-25,7698.9,8440.62,7676.33,8422.37
1912,2018-07-26,8386.71,8447.26,8019.95,8144.55
1913,2018-07-27,8146.02,8270.46,7836.09,7929.08
1914,2018-07-28,7909.06,8253.36,7794.66,8145.33
1915,2018-07-29,8154.08,8228.85,8092.18,8192.14
1916,2018-07-30,8184.41,8266.99,8132.15,8197.59
1917,2018-07-31,8190.46,8255.29,7908.37,8185.92
1918,2018-08-01,8162.66,8176.36,7676.94,7738.25
1919,2018-08-02,7735.29,7753.1,6939.59,7612.3
1920,2018-08-03,7607.17,7707.99,7462.91,7540.63
1921,2018-08-04,7539.93,7539.93,7290.3,7411.67
1922,2018-08-05,7404.99,7506.04,6954.38,7009.01
1923,2018-08-06,7010.74,7108.81,6905.75,7036.61
1924,2018-08-07,7037.68,7169.79,6844.22,6926.12
1925,2018-08-08,6928.15,7144.44,6691.36,6711.73
1926,2018-08-09,6713.56,6713.56,6171.12,6259.53
1927,2018-08-10,6292.3,6637.88,6199.37,6531.25
1928,2018-08-11,6537.82,6577.24,5963.9,6166.59
1929,2018-08-12,6180.86,6444.4,6060.23,6205.22
1930,2018-08-13,6235.72,6411.62,6184.12,6318.41
1931,2018-08-14,6353.8,6539.63,6173.57,6284.0
1932,2018-08-15,6268.83,6268.83,5925.99,6212.23
1933,2018-08-16,6215.99,6644.88,6182.82,6267.77
1934,2018-08-17,6280.32,6501.32,6216.52,6309.39
1935,2018-08-18,6313.68,6585.51,6313.68,6566.72
1936,2018-08-19,6566.57,6610.0,6299.11,6382.06
1937,2018-08-20,6381.72,6560.98,6311.37,6475.49
1938,2018-08-21,6481.35,6531.48,6213.45,6242.88
1939,2018-08-22,6241.91,6501.83,6239.43,6467.27
1940,2018-08-23,6480.49,7024.93,6225.7,6336.66
1941,2018-08-24,6361.74,6565.48,6361.74,6521.07
1942,2018-08-25,6537.34,6727.67,6432.96,6684.38
1943,2018-08-26,6682.96,6809.62,6661.29,6736.04
1944,2018-08-27,6740.02,6797.49,6582.0,6732.12
1945,2018-08-28,6685.85,7023.7,6666.08,6911.1
1946,2018-08-29,6911.23,7139.23,6858.17,7075.98
1947,2018-08-30,7072.72,7127.08,6938.6,7046.75
1948,2018-08-31,7046.69,7069.42,6797.38,7024.15
1949,2018-09-01,7023.59,7073.48,6890.55,7027.63
1950,2018-09-02,7018.56,7256.8,7011.09,7211.27
1951,2018-09-03,7211.05,7333.11,7120.23,7305.27
1952,2018-09-04,7305.34,7327.3,7183.52,7260.9
1953,2018-09-05,7260.02,7413.2,7257.25,7359.46
1954,2018-09-06,7359.55,7399.32,6764.93,6764.93
1955,2018-09-07,6632.13,6717.01,6265.35,6498.28
1956,2018-09-08,6508.37,6547.04,6314.13,6413.42
1957,2018-09-09,6430.13,6475.62,6140.47,6181.19
1958,2018-09-10,6191.48,6496.18,6146.89,6260.76
1959,2018-09-11,6261.69,6365.08,6234.99,6308.14
1960,2018-09-12,6304.29,6371.54,6218.19,6278.92
1961,2018-09-13,6285.5,6364.32,6223.38,6330.57
1962,2018-09-14,6330.52,6528.96,6330.52,6486.46
1963,2018-09-15,6491.98,6583.82,6406.16,6500.01
1964,2018-09-16,6468.73,6563.62,6468.73,6530.22
1965,2018-09-17,6518.48,6524.17,6394.72,6506.25
1966,2018-09-18,6508.32,6547.01,6203.2,6250.12
1967,2018-09-19,6246.01,6392.64,6232.78,6347.07
1968,2018-09-20,6343.8,6621.4,6137.06,6383.75
1969,2018-09-21,6410.31,6517.78,6352.49,6491.89
1970,2018-09-22,6491.63,6770.63,6491.63,6761.89
1971,2018-09-23,6765.78,6845.51,6720.32,6747.44
1972,2018-09-24,6757.28,6788.4,6672.6,6711.03
1973,2018-09-25,6706.56,6727.61,6562.98,6596.19
1974,2018-09-26,6592.79,6592.79,6343.22,6441.31
1975,2018-09-27,6443.17,6563.13,6390.16,6462.8
1976,2018-09-28,6464.8,6808.44,6441.09,6704.7
1977,2018-09-29,6705.08,6809.88,6519.66,6634.77
1978,2018-09-30,6632.29,6632.29,6480.59,6606.07
1979,2018-10-01,6595.67,6651.29,6558.9,6626.04
1980,2018-10-02,6633.38,6656.59,6505.79,6598.84
1981,2018-10-03,6598.87,6619.69,6511.85,6524.61
1982,2018-10-04,6530.95,6543.98,6421.18,6499.26
1983,2018-10-05,6499.08,6632.63,6495.19,6578.7
1984,2018-10-06,6583.75,6631.09,6486.85,6621.19
1985,2018-10-07,6618.32,6623.18,6564.04,6589.12
1986,2018-10-08,6591.23,6641.18,6525.79,6584.83
1987,2018-10-09,6610.27,6680.74,6576.47,6653.09
1988,2018-10-10,6652.03,6655.45,6591.12,6633.75
1989,2018-10-11,6633.7,6633.7,6505.43,6582.46
1990,2018-10-12,6575.92,6575.92,6199.42,6234.37
1991,2018-10-13,6221.58,6332.78,6194.79,6285.59
1992,2018-10-14,6277.33,6330.54,6277.33,6314.88
1993,2018-10-15,6312.79,6396.76,6308.83,6328.55
1994,2018-10-16,6308.38,7221.64,6300.9,6659.88
1995,2018-10-17,6641.16,6737.59,6587.23,6632.24
1996,2018-10-18,6626.69,6654.83,6582.35,6635.74
1997,2018-10-19,6639.5,6684.08,6486.52,6517.51
1998,2018-10-20,6517.89,6536.1,6465.48,6483.83
1999,2018-10-21,6478.34,6554.43,6467.28,6530.86
2000,2018-10-22,6532.02,6585.87,6526.56,6529.67
2001,2018-10-23,6526.23,6565.61,6496.48,6512.59
2002,2018-10-24,6516.54,6523.99,6463.43,6472.8
2003,2018-10-25,6473.98,6534.19,6473.98,6481.44
2004,2018-10-26,6483.26,6495.86,6448.69,6458.19
2005,2018-10-27,6459.08,6516.5,6430.69,6468.83
2006,2018-10-28,6471.21,6491.59,6433.14,6457.06
2007,2018-10-29,6458.69,6488.47,6426.59,6481.32
2008,2018-10-30,6480.44,6499.01,6259.99,6292.65
2009,2018-10-31,6296.68,6373.67,6296.16,6331.78
2010,2018-11-01,6328.93,6381.67,6226.91,6366.72
2011,2018-11-02,6371.59,6403.8,6354.43,6379.97
2012,2018-11-03,6383.5,6441.9,6383.5,6425.44
2013,2018-11-04,6427.05,6431.29,6346.1,6388.19
2014,2018-11-05,6389.99,6514.66,6226.33,6351.06
2015,2018-11-06,6327.87,6516.58,6261.83,6415.44
2016,2018-11-07,6427.77,6504.39,6404.64,6474.85
2017,2018-11-08,6480.24,6589.98,6480.24,6574.8
2018,2018-11-09,6564.92,6579.4,6470.61,6490.45
2019,2018-11-10,6482.24,6498.13,6369.79,6413.78
2020,2018-11-11,6411.6,6462.29,6403.92,6429.9
2021,2018-11-12,6408.4,6443.71,6338.5,6434.28
2022,2018-11-13,6436.63,6478.78,6383.6,6411.35
2023,2018-11-14,6412.11,6431.91,6355.35,6394.29
2024,2018-11-15,6421.29,6421.29,5532.24,5780.87
2025,2018-11-16,5747.03,5803.88,5344.03,5686.54
2026,2018-11-17,5678.8,5685.8,5495.68,5609.96
2027,2018-11-18,5609.86,5615.16,5535.07,5599.19
2028,2018-11-19,5606.31,5703.47,5592.74,5638.86
2029,2018-11-20,5641.55,5641.55,4813.36,4889.2
2030,2018-11-21,4840.29,4966.09,4206.22,4450.71
2031,2018-11-22,4503.99,4700.0,4318.82,4613.45
2032,2018-11-23,4617.05,4654.86,4307.39,4307.39
2033,2018-11-24,4322.43,4444.9,4190.38,4376.9
2034,2018-11-25,4365.85,4458.34,3768.74,3895.84
2035,2018-11-26,3882.32,4165.81,3577.59,4039.84
2036,2018-11-27,4027.17,4147.86,3637.82,3811.92
2037,2018-11-28,3799.53,3911.64,3648.17,3832.92
2038,2018-11-29,3842.1,4378.93,3842.1,4267.24
2039,2018-11-30,4255.63,4427.31,4129.0,4279.48
2040,2018-12-01,4297.55,4331.75,3917.65,4009.69
2041,2018-12-02,4028.52,4301.25,3957.66,4189.57
2042,2018-12-03,4190.48,4303.67,4095.01,4124.59
2043,2018-12-04,4165.16,4165.16,3843.63,3878.84
2044,2018-12-05,3866.81,4078.01,3809.94,3943.69
2045,2018-12-06,3946.66,3957.3,3730.02,3751.69
2046,2018-12-07,3739.95,3868.58,3471.71,3471.71
2047,2018-12-08,3443.57,3602.47,3241.37,3408.52
2048,2018-12-09,3407.71,3489.78,3296.5,3424.71
2049,2018-12-10,3411.95,3696.01,3405.0,3550.55
2050,2018-12-11,3550.13,3611.01,3393.05,3433.81
2051,2018-12-12,3428.4,3449.17,3340.45,3378.81
2052,2018-12-13,3368.11,3503.84,3358.54,3438.1
2053,2018-12-14,3444.43,3445.87,3262.83,3294.64
2054,2018-12-15,3292.58,3327.1,3176.91,3216.63
2055,2018-12-16,3219.69,3260.58,3160.67,3221.98
2056,2018-12-17,3216.15,3287.89,3203.38,3217.05
2057,2018-12-18,3216.56,3596.91,3216.56,3506.22
2058,2018-12-19,3504.49,3701.88,3436.95,3655.78
2059,2018-12-20,3662.23,3927.02,3644.3,3687.75
2060,2018-12-21,3678.95,4146.81,3671.32,4065.1
2061,2018-12-22,4081.9,4178.83,3776.07,3846.23
2062,2018-12-23,3839.39,4023.38,3792.46,3960.57
2063,2018-12-24,3969.53,4028.49,3893.7,3941.62
2064,2018-12-25,3940.24,4228.38,3940.24,4026.55
2065,2018-12-26,4014.87,4021.96,3689.62,3753.45
2066,2018-12-27,3771.63,3866.79,3690.12,3781.61
2067,2018-12-28,3779.03,3831.63,3564.52,3587.7
2068,2018-12-29,3590.42,3977.05,3568.55,3854.42
2069,2018-12-30,3857.16,3895.33,3778.19,3778.19
2070,2018-12-31,3697.52,3856.96,3646.37,3799.6
2071,2019-01-01,3815.85,3818.05,3651.11,3692.53
2072,2019-01-02,3695.8,3854.36,3659.71,3794.26
2073,2019-01-03,3805.41,3891.52,3760.26,3872.17
2074,2019-01-04,3868.13,3868.13,3749.11,3773.6
2075,2019-01-05,3752.84,3838.3,3731.64,3806.04
2076,2019-01-06,3810.11,3849.66,3789.43,3795.66
2077,2019-01-07,3786.66,4127.58,3776.43,4013.52
2078,2019-01-08,4011.29,4037.44,3978.07,3989.67
2079,2019-01-09,3993.05,4065.73,3947.05,3973.59
2080,2019-01-10,3974.32,4016.66,3970.38,3982.23
2081,2019-01-11,3988.52,4010.09,3517.4,3623.85
2082,2019-01-12,3607.02,3672.68,3583.03,3632.85
2083,2019-01-13,3630.43,3640.22,3588.38,3598.44
2084,2019-01-14,3598.49,3611.76,3460.01,3495.83
2085,2019-01-15,3497.83,3709.04,3494.51,3648.05
2086,2019-01-16,3644.75,3657.86,3549.04,3567.8
2087,2019-01-17,3569.95,3654.16,3560.33,3597.65
2088,2019-01-18,3598.25,3630.74,3564.91,3620.98
2089,2019-01-19,3622.45,3626.57,3581.11,3597.79
2090,2019-01-20,3602.25,3769.21,3598.26,3674.59
2091,2019-01-21,3670.47,3691.45,3478.66,3539.17
2092,2019-01-22,3540.38,3553.52,3503.85,3531.0
2093,2019-01-23,3531.09,3584.78,3475.28,3571.27
2094,2019-01-24,3572.63,3595.93,3526.01,3555.7
2095,2019-01-25,3554.73,3588.73,3530.0,3564.59
2096,2019-01-26,3575.03,3579.08,3536.49,3564.82
2097,2019-01-27,3566.31,3615.98,3548.61,3564.8
2098,2019-01-28,3560.35,3575.78,3524.44,3553.12
2099,2019-01-29,3543.09,3552.1,3393.67,3432.22
2100,2019-01-30,3434.3,3441.86,3358.32,3413.38
2101,2019-01-31,3408.76,3474.57,3389.32,3457.88
2102,2019-02-01,3458.36,3482.69,3417.03,3431.94
2103,2019-02-02,3430.8,3482.32,3411.23,3464.49
2104,2019-02-03,3466.75,3488.49,3442.62,3486.58
2105,2019-02-04,3505.18,3505.18,3429.94,3454.03
2106,2019-02-05,3457.95,3474.2,3436.7,3464.0
2107,2019-02-06,3463.05,3531.92,3451.13,3469.89
2108,2019-02-07,3471.68,3471.68,3392.17,3405.84
2109,2019-02-08,3405.17,3424.41,3393.35,3394.01
2110,2019-02-09,3396.88,3735.38,3387.56,3664.28
2111,2019-02-10,3659.85,3672.2,3636.84,3667.41
2112,2019-02-11,3667.02,3678.47,3617.36,3675.69
2113,2019-02-12,3676.21,3676.21,3619.24,3631.44
2114,2019-02-13,3630.73,3657.65,3583.45,3633.97
2115,2019-02-14,3628.62,3656.65,3595.92,3610.06
2116,2019-02-15,3613.31,3624.54,3582.28,3589.66
2117,2019-02-16,3588.64,3627.78,3576.39,3601.23
2118,2019-02-17,3602.46,3641.39,3599.31,3622.59
2119,2019-02-18,3619.06,3682.38,3607.05,3665.08
2120,2019-02-19,3664.54,3912.08,3649.63,3886.52
2121,2019-02-20,3887.01,3980.85,3859.41,3915.01
2122,2019-02-21,3909.68,3976.81,3880.37,3976.81
2123,2019-02-22,3975.2,3983.13,3900.49,3934.81
2124,2019-02-23,3936.03,3984.39,3929.54,3973.64
2125,2019-02-24,3961.93,4143.56,3929.03,4115.34
2126,2019-02-25,4115.66,4186.89,3724.89,3742.87
2127,2019-02-26,3738.84,3864.6,3738.84,3824.68
2128,2019-02-27,3828.93,3840.15,3787.78,3809.21
2129,2019-02-28,3800.92,3830.14,3734.01,3813.38
2130,2019-03-01,3815.19,3865.46,3800.46,3815.61
2131,2019-03-02,3815.1,3853.77,3812.08,3815.75
2132,2019-03-03,3820.32,3838.29,3784.95,3819.65
2133,2019-03-04,3818.56,3834.99,3790.88,3806.95
2134,2019-03-05,3807.13,3825.64,3675.82,3712.81
2135,2019-03-06,3720.62,3870.39,3704.35,3852.46
2136,2019-03-07,3855.31,3875.63,3817.58,3860.51
2137,2019-03-08,3865.71,3905.54,3845.29,3871.64
2138,2019-03-09,3873.55,3923.86,3806.75,3861.88
2139,2019-03-10,3862.44,3960.88,3845.05,3941.6
2140,2019-03-11,3935.25,3939.73,3863.24,3923.56
2141,2019-03-12,3918.8,3932.11,3836.71,3860.36
2142,2019-03-13,3866.15,3902.64,3815.68,3876.48
2143,2019-03-14,3882.4,3890.34,3836.36,3865.82
2144,2019-03-15,3865.82,3899.15,3821.19,3876.7
2145,2019-03-16,3880.07,3933.95,3848.4,3925.46
2146,2019-03-17,3924.62,4041.7,3890.15,4007.71
2147,2019-03-18,4006.33,4006.84,3950.76,3980.99
2148,2019-03-19,3951.0,4031.35,3951.0,3986.71
2149,2019-03-20,3988.09,4019.02,3965.45,4013.58
2150,2019-03-21,4017.17,4053.53,3978.47,4045.57
2151,2019-03-22,4045.39,4061.3,3942.16,3983.32
2152,2019-03-23,3984.99,4006.34,3979.02,3989.16
2153,2019-03-24,3986.62,4018.7,3980.18,4008.95
2154,2019-03-25,4000.61,4004.33,3970.84,3993.39
2155,2019-03-26,3995.16,4000.26,3879.6,3927.58
2156,2019-03-27,3940.12,3945.28,3905.14,3938.66
2157,2019-03-28,3943.32,4040.8,3941.47,4036.16
2158,2019-03-29,4031.12,4036.55,4008.73,4028.39
2159,2019-03-30,4027.72,4116.96,4022.97,4103.32
2160,2019-03-31,4101.17,4132.67,4063.42,4103.86
2161,2019-04-01,4115.22,4118.04,4085.94,4103.52
2162,2019-04-02,4103.06,4157.66,4089.33,4146.32
2163,2019-04-03,4146.74,4919.39,4142.98,4862.23
2164,2019-04-04,4877.6,5273.54,4856.24,4955.83
2165,2019-04-05,4946.27,5045.41,4803.34,4899.02
2166,2019-04-06,4922.08,5029.38,4897.24,5014.96
2167,2019-04-07,5012.28,5192.71,4958.58,5041.87
2168,2019-04-08,5040.79,5205.51,5033.0,5176.98
2169,2019-04-09,5180.09,5303.39,5094.21,5266.89
2170,2019-04-10,5258.93,5258.93,5120.71,5172.18
2171,2019-04-11,5169.91,5395.78,5163.77,5308.91
2172,2019-04-12,5308.1,5337.04,4996.32,5047.79
2173,2019-04-13,5041.6,5093.71,4925.15,5082.47
2174,2019-04-14,5082.17,5117.86,5042.41,5072.99
2175,2019-04-15,5072.59,5170.98,5025.01,5149.31
2176,2019-04-16,5158.37,5187.98,4990.33,5039.88
2177,2019-04-17,5039.24,5213.6,5024.0,5213.6
2178,2019-04-18,5200.96,5257.29,5188.52,5218.96
2179,2019-04-19,5211.76,5304.3,5211.76,5274.77
2180,2019-04-20,5276.28,5316.37,5205.05,5280.35
2181,2019-04-21,5277.3,5346.56,5273.27,5307.69
2182,2019-04-22,5304.44,5342.91,5222.07,5311.16
2183,2019-04-23,5299.12,5410.94,5242.03,5380.94
2184,2019-04-24,5371.88,5616.97,5361.78,5557.93
2185,2019-04-25,5546.44,5621.5,5386.22,5452.1
2186,2019-04-26,5440.62,5515.43,5147.5,5203.09
2187,2019-04-27,5215.07,5417.22,5162.28,5295.85
2188,2019-04-28,5268.63,5326.69,5226.41,5256.98
2189,2019-04-29,5247.79,5319.72,5222.6,5257.8
2190,2019-04-30,5261.79,5319.69,5173.65,5199.76
2191,2019-05-01,5202.26,5312.09,5179.35,5292.8
2192,2019-05-02,5294.86,5367.12,5294.86,5354.59
2193,2019-05-03,5358.82,5485.06,5338.42,5450.71
2194,2019-05-04,5456.98,5804.7,5442.84,5731.49
2195,2019-05-05,5723.14,5846.98,5606.58,5803.94
2196,2019-05-06,5801.74,5805.85,5682.39,5749.32
2197,2019-05-07,5751.96,5775.69,5626.22,5715.76
2198,2019-05-08,5714.97,5967.44,5714.97,5841.05
2199,2019-05-09,5829.95,5975.12,5785.29,5957.86
2200,2019-05-10,5957.43,6185.05,5957.43,6168.27
2201,2019-05-11,6169.3,6427.79,6156.14,6370.23
2202,2019-05-12,6371.26,7368.0,6371.26,7258.26
2203,2019-05-13,7254.32,7511.61,6833.56,6953.75
2204,2019-05-14,6970.1,8071.02,6895.65,7805.98
2205,2019-05-15,7799.32,8267.83,7692.7,7990.06
2206,2019-05-16,7975.43,8192.22,7866.34,8192.22
2207,2019-05-17,8171.44,8293.78,7776.53,7875.91
2208,2019-05-18,7886.83,7924.02,7004.21,7343.37
2209,2019-05-19,7379.2,7460.01,7249.95,7300.66
2210,2019-05-20,7280.39,8213.67,7280.39,8168.73
2211,2019-05-21,8151.52,8151.52,7691.97,7976.85
2212,2019-05-22,7983.43,8045.84,7833.91,7958.37
2213,2019-05-23,7939.19,7987.82,7665.8,7665.8
2214,2019-05-24,7657.5,7949.09,7524.95,7861.81
2215,2019-05-25,7870.16,8122.54,7792.35,7977.24
2216,2019-05-26,7981.15,8097.69,7948.17,8037.63
2217,2019-05-27,8047.54,8673.32,7886.38,8631.08
2218,2019-05-28,8644.45,8878.53,8644.45,8816.03
2219,2019-05-29,8772.08,8797.95,8599.46,8726.98
2220,2019-05-30,8728.89,8735.76,8470.67,8650.68
